Airline,Source,Destination,Total_Stops,Price,Journey_Day,Journey_Month,Duration_mins,Dep_Hour,Arrival_Hour
4,2,1,2,13882,6,12,1630,9,12
1,3,0,1,8366,21,5,745,9,21
4,0,5,1,9134,15,3,530,22,7
3,0,2,0,4823,4,3,170,8,11
1,3,0,1,5006,4,9,1440,14,14
1,2,1,1,7480,6,1,1255,12,9
4,3,0,1,10844,6,6,365,16,22
4,3,0,1,7064,4,1,735,20,8
3,3,0,0,5224,21,6,150,14,16
0,3,0,0,4384,15,3,155,10,12
6,2,1,1,13377,6,1,750,13,1
6,2,1,1,8837,27,5,755,6,19
1,2,1,1,16352,3,3,965,17,9
1,2,1,2,10441,6,9,1275,22,19
3,1,4,0,3597,5,9,140,13,15
0,3,0,0,3807,6,12,150,19,22
4,3,0,1,9663,5,6,735,20,8
4,3,0,1,12681,4,1,1430,20,19
10,0,2,0,4668,24,5,170,11,14
4,2,1,2,15129,18,5,1390,13,12
6,2,1,1,17057,3,3,485,17,1
1,2,1,1,8372,6,3,640,21,7
8,3,0,0,5515,3,1,150,17,19
4,3,0,1,8355,5,1,435,10,17
3,4,3,0,2754,4,1,90,2,4
6,2,1,1,13377,15,6,630,15,1
4,2,1,1,15554,5,9,1395,19,19
3,3,0,0,5224,18,5,150,14,16
3,2,1,1,6069,6,9,300,16,21
4,2,1,1,12373,5,9,1505,11,12
4,3,0,1,6959,6,12,585,18,4
8,3,0,0,3841,27,5,145,9,11
1,2,1,1,8669,15,5,925,3,19
4,2,1,2,13014,6,1,810,5,19
4,3,0,1,13731,6,6,1215,8,4
6,2,1,1,7888,21,5,930,10,1
10,3,0,1,12942,24,3,900,7,22
10,4,3,1,12395,3,6,1290,11,9
4,3,0,1,14571,6,9,425,16,23
3,0,2,0,4591,27,4,175,0,3
1,3,0,2,12592,5,9,1700,9,13
3,3,0,0,4804,6,6,150,14,16
4,3,0,1,14388,21,5,1090,14,8
1,2,1,2,14851,3,9,1275,22,19
4,3,0,1,8586,18,5,665,21,8
4,0,5,1,31825,3,1,640,22,9
4,2,1,2,14237,6,9,600,18,4
3,3,0,1,5069,6,6,290,8,13
4,2,1,1,16079,6,1,330,7,12
4,3,0,1,9663,15,5,800,18,8
6,2,1,1,13587,27,5,570,11,21
1,3,0,1,10808,24,3,1605,20,23
6,2,1,1,11446,27,5,555,10,19
1,4,3,0,3100,5,1,75,19,20
2,3,0,1,6484,5,1,455,16,0
3,4,3,0,4049,5,9,90,6,7
8,0,5,0,3873,24,3,170,20,23
3,0,5,1,7280,3,9,310,19,0
1,4,3,0,3625,27,5,90,13,15
8,0,2,0,3919,15,6,175,21,0
4,2,1,1,15554,5,9,1005,2,19
3,1,4,0,3850,6,3,140,7,10
4,2,1,2,15129,21,5,1195,23,19
4,0,2,0,7229,5,12,185,18,22
3,0,2,0,4823,27,4,175,18,21
3,0,2,0,4823,15,5,175,18,21
10,3,0,1,11682,24,3,1560,7,9
3,0,2,0,4823,21,4,175,18,21
4,2,1,1,10262,6,9,925,13,4
3,2,1,1,6818,6,6,665,5,16
8,4,3,0,1965,27,5,90,22,0
10,3,0,1,9345,5,12,975,7,23
3,2,1,1,6938,6,6,380,16,22
4,2,1,2,10368,15,6,1615,9,12
1,2,1,2,11753,6,12,1245,10,7
1,2,1,2,12488,27,5,1485,18,19
4,3,0,1,9899,6,12,345,14,19
6,2,1,1,11622,6,6,585,9,19
8,3,0,0,3847,27,3,160,6,9
4,2,1,1,16079,27,6,335,22,4
4,0,2,0,6478,18,6,165,6,8
1,2,1,0,5201,21,6,180,14,17
0,3,0,0,4409,5,9,155,10,12
4,0,5,1,17261,3,6,1475,8,9
10,0,2,0,4878,27,5,155,17,19
8,0,2,0,3573,18,5,160,5,8
4,3,0,1,10844,18,5,1220,20,16
3,3,0,0,4804,21,4,155,22,0
1,2,1,0,5201,27,6,180,14,17
6,2,1,1,14533,18,5,375,13,19
8,3,0,0,3873,4,12,140,22,0
8,1,4,0,3543,6,6,140,17,20
6,2,1,1,7215,21,3,640,10,21
6,2,1,1,11999,21,3,510,10,18
3,4,3,0,2754,18,5,90,12,13
4,0,5,1,13817,3,12,950,18,10
0,3,0,0,4107,15,6,150,19,22
6,2,1,1,8073,5,9,720,9,21
3,4,3,0,2227,27,6,90,21,22
4,3,0,1,10539,6,6,1295,20,18
3,0,2,0,3943,5,3,165,1,4
4,3,0,1,10844,24,5,1575,14,16
8,0,5,0,3925,24,3,170,20,23
4,4,3,0,3210,5,1,85,2,4
4,0,2,0,8016,6,6,180,17,20
8,3,0,0,3841,4,12,150,17,19
4,3,0,1,14388,5,9,450,21,4
3,1,4,0,3597,18,6,140,14,17
6,2,1,1,14086,3,9,630,15,1
3,0,2,0,3749,6,9,170,22,1
4,0,2,0,7229,24,5,165,6,8
6,2,1,1,15603,3,6,840,7,21
3,0,2,0,4823,27,5,170,20,22
4,4,3,0,8040,4,3,90,10,11
4,3,0,1,13941,5,6,1655,6,10
4,2,1,1,14714,6,6,395,21,4
10,3,0,1,7927,4,1,700,7,18
4,0,2,0,4030,15,5,175,11,14
3,2,1,1,8285,21,3,710,9,21
4,3,0,1,10844,5,6,590,8,18
4,3,0,1,9663,5,12,1610,6,9
3,3,0,0,4148,27,3,165,22,0
3,2,1,1,6496,24,6,295,5,10
3,3,0,0,4148,18,3,165,22,0
4,3,0,1,13339,24,3,790,6,19
4,2,1,2,13882,15,6,1630,9,12
3,0,2,0,3943,5,12,165,1,4
4,0,5,1,11087,3,12,950,20,12
4,2,1,2,15318,6,6,505,20,4
8,3,0,0,3873,6,6,140,22,0
6,2,1,1,11573,27,5,845,4,19
10,0,2,0,4668,15,5,170,11,14
1,0,5,2,13576,3,1,980,5,22
1,0,5,1,15434,3,1,1510,11,13
10,0,2,0,5403,21,4,170,11,14
4,2,1,2,16914,3,6,2300,5,19
4,3,0,1,14781,21,5,665,21,8
4,0,2,0,4544,4,9,175,11,14
1,3,0,2,9416,6,12,1195,12,7
10,3,0,1,8662,6,9,945,7,22
1,2,1,1,9194,24,6,555,10,19
8,3,0,0,3873,6,3,155,6,9
3,3,0,1,11465,6,9,295,9,14
1,2,1,1,8907,6,9,795,9,23
1,2,1,2,8770,21,3,1560,17,19
4,2,1,1,12242,27,3,1110,9,4
6,2,1,1,12192,6,12,540,10,19
10,3,0,1,8505,4,1,1655,7,10
4,3,0,1,9663,5,9,1155,14,9
6,2,1,1,8614,15,6,705,7,19
4,2,1,2,13292,24,6,1375,5,4
6,2,1,1,7740,6,3,490,12,21
3,2,1,1,8854,5,1,415,18,1
3,2,1,2,7682,3,6,765,8,21
3,3,0,0,4804,5,9,155,17,19
10,0,2,0,4668,21,5,170,9,12
6,2,1,1,5797,24,6,615,15,1
1,2,1,0,4729,4,3,180,14,17
6,2,1,1,7888,21,5,750,13,1
3,3,0,1,5069,24,5,290,8,13
1,2,1,3,9128,21,3,2280,5,19
4,3,0,1,9663,5,1,800,20,9
1,2,1,1,7952,6,6,765,20,9
4,2,1,1,10262,24,6,1595,10,12
4,2,1,2,13882,6,6,1000,11,4
3,0,2,0,4591,5,12,170,13,15
1,4,3,2,16172,3,12,255,21,16
3,0,2,0,4591,18,4,165,1,4
3,4,3,0,4049,24,6,90,6,7
3,3,0,0,4804,5,3,155,15,18
6,2,1,1,6673,27,3,450,8,15
4,2,1,2,11150,27,6,1760,23,4
1,2,1,2,13591,15,6,1380,20,19
3,0,2,0,4077,5,9,165,6,8
6,2,1,1,12927,6,1,730,7,19
4,2,1,2,16274,21,5,425,5,12
10,0,2,0,4668,15,5,160,7,9
4,2,1,1,12898,27,5,940,20,12
1,4,3,1,11678,3,6,465,16,23
3,2,1,1,5775,6,12,345,21,3
8,3,0,0,5515,3,1,150,9,11
4,0,5,1,13555,18,3,610,22,9
4,3,0,1,14571,24,5,730,16,4
8,4,3,0,2227,6,9,90,13,14
1,0,2,0,6961,24,6,170,13,16
1,2,1,1,15704,3,9,735,7,19
4,4,3,0,8040,3,6,90,10,11
4,2,1,1,14714,6,1,550,19,4
4,2,1,2,9296,27,3,1325,6,4
6,2,1,1,10197,21,5,600,9,19
1,2,1,1,8372,6,12,375,13,19
10,2,1,0,6741,3,9,175,14,17
3,1,4,0,6297,3,9,155,17,19
4,3,0,1,13626,6,12,590,8,18
4,2,1,2,15129,27,5,1430,19,19
3,2,1,1,6426,21,3,345,2,7
4,2,1,2,20904,3,9,495,20,4
0,2,1,1,6451,4,9,625,20,7
1,0,5,1,12704,3,1,855,9,23
4,3,0,1,13067,24,5,800,20,9
4,0,2,0,7229,18,5,165,6,8
4,2,1,2,12347,21,3,2040,18,4
6,2,1,1,17057,3,3,425,13,21
1,3,0,2,8366,18,5,535,9,18
6,2,1,1,15078,5,9,930,10,1
0,3,0,1,7870,6,9,710,7,19
3,4,3,0,3603,5,12,90,16,18
1,3,0,1,11936,6,12,555,7,16
6,2,1,1,8925,27,5,930,10,1
1,2,1,0,6934,21,4,180,14,17
4,2,1,1,6542,15,4,450,11,19
3,3,0,0,4778,15,3,155,14,16
3,3,0,0,4804,24,5,155,17,19
4,3,0,1,14151,5,12,870,20,10
6,2,1,1,16108,6,1,375,13,19
6,2,1,1,13377,6,1,630,15,1
8,0,2,0,3919,4,1,170,9,12
6,2,1,1,15136,3,6,425,13,21
10,3,0,1,9345,21,5,790,7,20
6,2,1,1,12327,27,3,795,2,15
4,0,5,1,12284,18,3,435,8,16
1,2,1,2,13039,15,5,1560,17,19
4,2,1,1,11848,3,9,660,17,4
4,2,1,1,16079,21,5,1485,18,19
3,3,0,0,4804,5,3,155,22,0
4,3,0,1,10844,6,9,1655,20,23
10,3,0,1,8505,4,1,865,20,10
1,3,0,2,11774,24,3,1210,9,5
4,0,2,0,5769,6,3,165,6,8
4,3,0,1,10844,5,1,740,8,20
8,1,4,0,3597,24,5,135,8,10
6,2,1,1,16497,3,6,530,10,18
4,3,0,1,14151,15,5,1570,17,19
3,3,0,0,4804,5,6,165,9,12
1,4,3,0,3100,24,5,85,15,16
4,2,1,1,14714,6,3,600,9,19
3,4,3,0,8853,3,1,90,16,18
3,2,1,1,6582,6,1,315,7,12
10,0,2,0,4668,6,3,170,11,14
4,3,0,1,14571,6,6,1220,20,16
4,2,1,1,13843,3,6,395,21,4
6,2,1,1,7354,6,3,755,6,19
3,3,0,0,4804,6,1,155,22,0
3,1,4,0,5277,6,1,140,22,0
1,2,1,1,5998,27,3,705,20,8
3,0,2,0,4591,4,1,170,13,15
3,1,4,0,3597,5,6,140,14,17
4,4,3,0,5678,24,6,90,19,21
3,1,4,0,3850,6,6,140,7,10
8,4,3,0,2017,18,6,90,13,14
4,2,1,1,10262,15,6,1325,20,19
1,2,1,2,8603,6,12,435,12,19
6,2,1,1,14153,3,3,555,13,22
4,3,0,1,8066,5,6,1630,20,23
6,2,1,1,7695,21,3,765,12,1
8,2,1,1,8488,3,6,270,8,13
2,0,5,0,4340,18,3,175,11,14
4,3,0,1,14151,15,5,870,20,10
4,0,5,1,11087,18,3,730,16,5
4,3,0,1,13759,24,3,1345,19,18
4,2,1,1,16079,21,5,550,19,4
6,2,1,1,12717,6,1,600,9,19
4,4,3,0,4995,21,6,90,10,11
8,3,0,0,3873,4,12,150,17,19
4,3,0,1,7826,24,3,330,6,12
10,3,0,1,7980,4,1,765,20,9
6,2,1,1,9486,21,5,910,9,0
4,3,0,1,10844,6,9,1400,18,18
3,1,4,0,6482,3,3,140,5,7
3,2,1,1,6628,6,1,480,17,1
1,3,0,1,7452,6,6,675,9,21
4,2,1,2,13882,15,6,1140,9,4
6,2,1,1,8099,27,6,600,9,19
10,0,2,0,4878,6,1,155,17,19
3,3,0,1,5170,6,6,315,15,20
8,0,5,1,6315,3,3,485,15,23
3,1,4,0,7295,3,1,135,13,15
6,2,1,1,9794,5,1,690,7,19
4,2,1,2,8834,21,3,1995,19,4
8,4,3,0,2017,21,6,90,22,0
6,2,1,1,12615,3,9,785,6,19
10,0,5,0,7240,3,9,175,21,0
4,0,2,0,8016,24,6,175,15,18
10,0,2,0,4878,5,6,155,17,19
4,2,1,2,13292,6,12,1375,5,4
1,0,5,1,11707,3,12,1265,11,8
3,2,1,1,6147,24,6,310,17,22
3,2,1,1,6093,6,12,810,7,21
4,3,0,1,12681,4,1,735,20,8
8,0,2,0,3311,27,5,160,5,8
1,4,3,3,14260,3,12,1175,16,12
1,2,1,2,13591,27,6,1730,14,19
3,3,0,0,4804,15,5,155,20,22
1,2,1,2,13538,15,5,1100,13,7
4,3,0,1,14151,6,9,1450,9,9
8,0,5,0,5575,15,3,170,5,8
4,3,0,1,14178,24,5,1610,6,9
1,1,4,0,7082,3,12,135,11,13
8,0,2,0,4319,5,9,175,21,0
4,2,1,2,20747,3,3,1470,18,18
4,3,0,1,13759,24,3,850,8,22
4,2,1,2,9181,21,3,1365,5,4
4,2,1,1,17024,3,3,995,2,18
3,2,1,1,5298,27,3,320,6,12
4,3,0,1,13364,4,1,510,14,22
4,3,0,1,10844,5,12,590,6,16
4,3,0,1,13941,15,5,520,20,4
4,2,1,2,10919,6,12,1300,6,4
4,0,5,1,12284,18,3,450,5,13
3,2,1,1,6790,21,3,825,8,22
3,4,3,0,4392,18,5,90,6,7
1,2,1,2,9653,6,6,2295,5,19
8,4,3,0,2753,21,6,90,5,7
1,3,0,1,6327,18,5,965,19,11
6,2,1,1,11125,3,3,910,7,22
4,2,1,1,10262,6,6,1210,22,19
4,2,1,1,10262,6,9,655,17,4
0,2,1,1,6752,27,5,340,16,22
3,0,2,0,4423,27,5,165,6,8
0,0,2,0,3383,21,5,165,11,13
1,2,1,2,12121,15,6,1100,13,7
6,2,1,1,9021,5,9,830,11,1
6,2,1,1,8266,6,6,455,11,19
4,2,1,1,14714,6,3,1395,19,19
1,2,1,2,11386,27,6,800,5,19
4,0,5,1,14815,3,6,1400,8,8
4,2,1,1,13843,3,6,1165,9,4
3,2,1,1,7191,15,5,810,7,21
8,3,0,0,6251,3,3,150,17,19
4,2,1,2,9412,27,3,1395,5,4
8,3,0,0,3815,15,3,140,22,0
1,4,3,0,3100,15,5,75,19,20
10,2,1,0,6216,21,6,190,14,17
6,2,1,1,13377,27,6,690,14,1
3,0,5,1,5694,21,3,290,7,12
1,3,0,2,15107,21,5,1320,14,12
1,2,1,1,11260,3,9,1215,23,19
1,2,1,1,9929,27,5,675,8,19
1,2,1,1,5642,21,3,765,20,9
6,2,1,1,15078,5,9,750,13,1
6,2,1,1,13377,6,12,690,14,1
1,3,0,2,16057,15,5,1035,20,13
4,0,5,1,12284,18,3,300,5,10
4,4,3,0,5678,18,3,90,19,21
6,2,1,1,17703,3,3,455,18,1
3,0,2,0,4823,6,3,175,7,10
1,3,0,2,5562,4,1,445,5,13
3,2,1,1,13790,3,6,355,2,8
4,3,0,1,8586,5,1,945,16,8
6,2,1,1,11264,27,5,690,7,19
4,3,0,1,9663,5,12,585,18,4
3,2,1,1,6416,6,6,750,8,21
3,2,1,1,7725,3,9,300,16,21
4,2,1,2,13376,6,1,1320,14,12
4,3,0,1,14231,24,3,1325,13,12
4,2,1,1,19828,3,3,1015,11,4
4,4,3,0,8040,27,3,85,7,8
1,0,5,0,25913,3,1,165,17,19
4,2,1,1,16079,21,5,600,9,19
1,4,3,0,4937,3,3,80,21,22
1,2,1,2,13039,27,6,865,17,7
4,3,0,1,9314,5,1,1080,20,14
8,2,1,1,4957,27,6,295,17,22
6,2,1,1,14973,3,3,450,4,11
4,3,0,1,14571,6,9,475,8,16
3,3,0,0,5224,5,6,150,14,16
6,2,1,1,11622,24,6,585,9,19
2,0,2,0,3419,27,5,165,20,23
4,2,1,2,13344,6,1,425,5,12
3,2,1,1,6316,6,6,570,16,1
3,4,3,0,4392,21,6,90,16,18
4,2,1,2,16704,18,5,900,13,4
4,3,0,1,8529,6,12,1025,18,12
4,2,1,2,14300,6,12,1460,12,12
6,2,1,1,7198,27,5,750,13,1
4,2,1,2,14300,6,12,1480,18,19
4,0,2,0,7229,4,3,185,18,22
8,3,0,0,3841,6,9,145,9,11
4,0,2,0,4030,5,1,165,6,8
4,2,1,1,16079,21,5,450,20,4
3,4,3,0,2754,27,5,90,12,13
3,2,1,1,6842,6,3,295,5,10
10,0,5,0,6138,24,3,165,9,12
4,3,0,1,12576,6,12,520,20,4
4,3,0,1,13067,5,12,1730,9,14
4,3,0,1,9358,5,6,435,10,17
4,3,0,1,8586,5,9,1215,8,4
1,0,2,0,5176,4,6,170,13,16
1,2,1,1,7480,15,6,765,20,9
1,3,0,2,12723,6,6,1840,5,12
1,3,0,1,5793,4,1,245,9,13
6,2,1,1,14848,6,12,615,9,19
1,2,1,2,10493,15,5,2295,5,19
4,3,0,1,11467,5,9,1295,20,18
1,2,1,1,9719,27,5,925,3,19
8,3,0,0,3873,15,4,140,22,0
3,2,1,1,4862,21,3,320,2,7
8,0,2,0,3971,4,3,170,9,12
4,0,5,1,7832,21,3,1365,11,10
8,0,2,0,3625,21,5,170,9,12
10,3,0,1,8610,5,1,1550,17,18
6,2,1,1,14486,21,3,390,9,15
8,3,0,0,3841,5,9,145,9,11
4,3,0,1,13941,5,9,875,14,4
3,0,2,0,4823,5,12,175,18,21
1,3,0,2,12009,5,1,760,9,21
8,1,4,0,3597,21,6,135,8,10
6,2,1,1,21226,3,3,575,16,1
4,2,1,1,10577,6,9,1040,19,12
0,3,0,1,5320,5,12,710,7,19
3,0,5,0,6860,21,3,175,7,10
8,4,3,0,1759,21,3,85,22,0
4,2,1,1,12242,27,3,1015,11,4
8,3,0,0,3841,6,3,140,22,0
4,0,2,0,3502,27,5,175,15,18
4,3,0,1,10844,5,9,570,14,23
3,3,0,0,4174,4,9,160,21,0
4,3,0,1,5608,6,9,435,10,17
3,3,0,1,9376,24,5,295,9,14
4,3,0,1,13584,5,6,1150,21,16
6,2,1,1,7354,24,6,645,8,19
4,3,0,1,10844,5,12,1335,20,18
4,3,0,1,14388,5,12,800,18,8
4,3,0,1,14781,18,5,635,5,16
1,2,1,2,9653,27,5,435,12,19
4,2,1,1,10262,6,9,1105,10,4
3,2,1,1,6674,6,6,940,6,22
3,2,1,1,7663,3,3,455,8,16
8,0,2,0,4319,18,4,160,5,8
4,2,1,1,12373,18,5,1005,2,19
4,2,1,1,12242,4,9,335,22,4
4,2,1,1,16289,27,5,660,8,19
2,0,2,0,3419,6,3,165,20,23
4,3,0,1,7851,4,1,475,8,16
4,0,5,1,12284,18,3,570,5,15
3,2,1,1,6386,15,6,345,2,7
4,2,1,2,15339,27,6,1760,23,4
8,4,3,0,2017,5,12,90,22,0
4,2,1,2,16274,18,5,425,5,12
3,2,1,1,5947,21,3,280,21,1
4,4,3,0,8040,21,3,85,7,8
4,2,1,2,10368,6,12,1615,9,12
1,2,1,1,8907,18,5,1590,20,23
3,4,3,0,4049,6,6,90,6,7
1,0,5,0,8588,3,3,165,10,12
4,0,2,0,7229,27,5,180,19,22
3,0,2,0,3943,5,6,180,21,0
0,0,2,0,4483,5,3,170,23,2
1,3,0,2,10151,21,5,1830,12,18
3,0,2,0,3419,18,6,170,22,1
1,2,1,2,13486,18,5,1245,10,7
10,3,0,1,8610,6,9,1350,20,18
2,0,2,0,3898,15,6,170,11,14
1,3,0,2,15187,24,3,1560,9,11
3,2,1,2,10278,3,1,985,4,21
3,2,1,1,6442,15,4,560,6,16
4,2,1,2,13344,6,3,425,5,12
1,0,5,1,5521,15,3,1475,8,8
3,1,4,0,3597,27,5,140,13,15
1,0,5,1,11077,3,9,1330,11,9
6,2,1,1,6673,27,3,455,18,1
1,2,1,2,12392,6,9,1560,17,19
1,4,3,1,10366,3,6,965,5,22
1,2,1,3,10703,15,6,2280,5,19
1,2,1,1,7174,5,9,795,9,23
4,0,5,1,11087,18,3,640,22,9
0,0,2,0,3383,27,4,170,23,2
1,3,0,2,14960,6,6,970,16,8
4,3,0,1,11467,5,1,800,20,9
6,2,1,1,6673,27,3,390,9,15
1,4,3,0,3100,27,6,90,13,15
4,0,5,1,16736,3,6,625,5,16
1,2,1,1,5117,4,1,765,20,9
4,2,1,2,11093,21,3,1925,10,18
2,3,0,1,6354,6,9,495,23,7
1,2,1,0,5674,18,3,180,14,17
4,2,1,2,13029,27,5,1125,9,4
4,2,1,2,12819,24,6,1760,23,4
1,0,5,2,14143,3,6,1900,8,16
3,0,2,0,5740,18,4,170,8,11
2,0,5,0,7646,3,3,175,11,14
1,2,1,2,13591,5,9,1730,14,19
1,4,3,0,3100,6,1,75,19,20
4,2,1,1,5406,4,1,1100,18,12
4,3,0,1,14388,5,6,735,20,8
3,1,4,0,6297,3,9,145,11,14
4,0,2,0,7229,5,12,180,19,22
4,2,1,2,20694,3,6,1995,19,4
0,0,2,0,4282,21,6,170,4,7
6,2,1,1,13727,18,5,840,11,1
6,2,1,1,8614,15,6,470,11,19
6,2,1,1,7363,21,3,455,18,1
1,2,1,2,11281,15,5,1275,22,19
2,0,2,0,4340,18,5,170,11,14
3,3,0,0,4778,3,9,160,17,19
4,2,1,1,12898,27,5,1505,11,12
3,2,1,1,6442,15,4,455,8,16
4,2,1,1,14714,24,6,450,11,19
6,2,1,1,8018,27,6,555,13,22
1,3,0,0,4145,5,6,155,20,23
3,4,3,0,4784,5,9,90,16,18
1,0,5,1,11707,3,12,480,11,19
8,3,0,0,3815,21,3,150,17,19
1,0,5,1,21130,3,1,920,22,13
4,2,1,1,17024,3,6,350,13,18
8,3,0,0,3873,21,6,145,9,11
4,3,0,1,14151,6,6,1570,17,19
3,3,0,0,4804,18,6,160,21,0
4,2,1,1,12898,27,5,1280,7,4
3,0,2,0,4284,5,3,170,22,1
4,0,2,0,7229,21,4,180,8,11
3,0,5,1,6114,15,3,290,7,12
6,2,1,1,14848,27,6,465,11,19
3,2,1,1,13611,3,6,645,4,15
4,0,2,0,8016,6,12,180,7,10
4,3,0,1,14571,6,9,590,8,18
4,2,1,1,10675,27,5,600,9,19
3,2,1,1,6794,21,5,415,4,11
4,2,1,1,6540,27,3,1110,9,4
10,0,5,0,7240,3,9,160,11,14
1,2,1,2,8839,15,6,1210,13,9
8,3,0,0,3873,6,6,145,9,11
1,2,1,2,11596,6,6,1395,20,19
1,2,1,1,7199,21,3,675,8,19
4,2,1,1,12898,6,1,330,7,12
6,2,1,1,12524,6,1,615,8,19
4,2,1,2,10368,24,6,1375,5,4
4,4,3,0,8040,15,3,90,10,11
2,2,1,1,5135,4,3,540,10,19
1,0,5,1,5626,3,9,980,6,23
1,2,1,1,15809,3,6,735,7,19
3,2,1,1,6412,27,6,380,16,22
4,2,1,2,18804,6,1,440,11,19
3,4,3,0,2227,4,1,90,21,22
6,2,1,1,6916,3,6,915,7,22
1,4,3,0,3100,27,6,80,21,22
4,3,0,1,14388,5,6,330,6,12
6,2,1,1,12327,27,3,575,16,1
4,2,1,2,13014,6,3,535,19,4
10,0,2,0,5403,15,4,170,9,12
6,2,1,1,18228,3,9,740,8,21
4,3,0,1,10844,6,6,1430,20,19
4,2,1,1,13843,3,6,1015,11,4
8,0,5,0,11690,3,1,175,9,12
10,3,0,1,8452,5,1,965,17,9
1,2,1,1,8372,27,5,1395,20,19
4,2,1,1,10262,6,6,865,14,4
4,4,3,0,5678,15,6,90,10,11
4,3,0,1,14151,5,12,800,20,9
4,0,2,0,4544,21,4,185,18,22
4,3,0,1,12692,6,12,1730,9,14
4,2,1,2,17019,3,9,880,13,4
3,3,0,0,6565,3,3,165,9,12
2,2,1,1,5281,27,3,350,7,12
6,2,1,1,9646,6,9,545,7,16
3,4,3,0,3175,3,6,90,2,4
1,2,1,2,9653,27,6,1410,19,19
1,2,1,1,14777,3,6,520,23,7
6,2,1,1,7155,6,12,860,4,19
8,1,4,0,3543,6,6,135,8,10
3,3,0,0,4804,5,9,165,9,12
3,2,1,1,9304,3,3,320,6,12
3,0,2,0,3943,15,4,180,21,0
3,2,1,1,7060,6,1,320,17,22
1,0,2,0,5228,15,6,170,21,23
8,1,4,0,3597,24,6,135,8,10
8,0,2,0,3971,4,3,175,21,0
6,2,1,1,13727,5,6,480,13,21
4,3,0,1,12121,4,1,1540,20,22
4,2,1,1,10262,6,3,1425,19,19
4,2,1,1,10262,6,1,1355,14,12
4,2,1,1,14714,6,1,520,19,4
4,2,1,2,8834,21,3,1420,19,18
6,2,1,1,9838,21,3,470,4,12
3,3,0,1,4775,18,5,290,15,20
3,0,2,0,4823,5,3,175,18,21
1,3,0,2,12723,15,5,1840,5,12
3,2,1,1,5883,15,6,895,10,1
10,3,0,1,9870,24,5,1640,17,20
4,2,1,1,10262,6,3,1415,13,12
6,2,1,1,6513,6,9,540,7,16
1,3,0,2,15532,15,5,1255,16,13
4,2,1,1,14714,6,6,1210,22,19
10,3,0,1,9187,18,5,865,20,10
6,2,1,1,7038,6,6,455,14,22
6,2,1,1,13587,6,6,420,14,21
4,0,2,0,8016,6,3,175,11,14
3,4,3,0,4049,6,6,90,9,10
4,4,3,0,9536,3,6,85,7,8
4,3,0,1,14571,24,5,590,8,18
4,2,1,2,15812,6,6,440,11,19
0,2,1,1,8759,6,6,870,7,22
1,3,0,2,10151,21,5,590,12,21
3,3,0,0,4804,15,5,155,15,18
3,2,1,1,6104,24,6,480,17,1
1,3,0,0,5510,5,6,150,14,16
3,2,1,1,6027,5,9,320,17,22
8,3,0,0,4174,21,5,145,9,11
3,2,1,1,6794,21,5,895,10,1
1,2,1,2,15428,3,6,1545,5,7
4,3,0,1,14388,5,6,1430,20,19
3,2,1,1,6896,21,5,630,15,1
3,0,5,0,6144,21,3,175,18,21
4,0,5,1,19225,3,6,375,22,5
1,3,0,2,13227,5,9,970,16,8
4,2,1,2,11664,27,3,1380,5,4
4,3,0,1,10844,5,12,1400,18,18
4,3,0,1,7757,6,6,450,21,4
3,4,3,0,2754,5,12,90,19,20
6,2,1,1,7618,27,5,840,7,21
4,3,0,1,14781,5,12,425,16,23
3,0,2,0,4284,15,4,175,0,3
6,2,1,1,7740,6,6,735,8,21
3,0,2,0,3419,15,6,165,1,4
4,3,0,1,13941,5,12,1215,8,4
1,3,0,2,12723,6,9,1625,5,8
4,2,1,2,14300,6,12,1215,8,4
1,0,2,0,6121,5,3,165,10,12
4,2,1,1,17549,3,9,705,8,19
8,4,3,0,1759,27,3,85,22,0
3,0,2,0,4423,5,12,165,6,8
4,0,2,0,4544,4,9,180,7,10
6,2,1,1,12402,6,3,660,8,19
4,3,0,1,9663,5,1,1495,8,9
4,3,0,1,12681,4,1,1595,20,22
1,2,1,1,5117,4,1,1420,9,9
4,2,1,1,12898,21,5,1415,13,12
4,3,0,1,13941,5,6,1545,6,8
4,0,2,0,4030,21,5,165,6,8
3,4,3,0,17501,3,1,85,6,7
4,3,0,1,8529,6,12,1155,14,9
6,2,1,1,8073,15,5,930,10,1
1,2,1,2,11942,5,9,1470,18,19
4,2,1,2,11702,21,3,800,5,18
3,2,1,1,6442,6,3,455,8,16
3,3,0,0,4804,24,6,165,9,12
3,0,2,0,4823,4,1,170,8,11
6,2,1,1,10877,6,12,610,8,19
1,3,0,2,10151,6,9,1830,12,18
1,2,1,0,5201,21,6,170,5,8
4,3,0,1,13067,15,5,505,9,18
3,4,3,0,2754,24,3,90,2,4
1,3,0,1,8366,15,5,745,9,21
4,3,0,1,10844,21,5,1495,18,19
10,0,2,0,4878,18,6,155,17,19
1,2,1,2,10231,21,5,1275,22,19
4,2,1,2,13292,15,6,1375,5,4
3,3,0,0,4804,6,12,155,11,14
1,2,1,0,5201,6,12,180,14,17
4,2,1,2,10368,6,1,535,19,4
10,3,0,1,8820,6,6,1350,20,18
4,4,3,0,4160,18,3,90,10,11
1,3,0,1,8891,15,5,545,9,18
4,3,0,1,10539,6,6,1285,17,14
8,0,2,0,3971,4,1,160,5,8
3,2,1,1,6093,27,6,810,7,21
